Date,Number of bikers,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,Rainfall (in),Temp (F),dry day
2012-10-03,14084.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.27735923649675,0.0,56.0,1
2012-10-04,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.219141593709272,0.0,56.5,1
2012-10-05,12592.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.16103751014155,0.0,59.5,1
2012-10-06,8024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.103056478579873,0.0,60.5,1
2012-10-07,8568.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.045208198323877,0.0,60.5,1
2012-10-08,14148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.987502588667528,0.0,58.0,1
2012-10-09,14004.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92994980215941,0.0,54.5,1
2012-10-10,12940.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.872560237618186,0.0,50.5,1
2012-10-11,12188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.81534455287898,0.0,51.0,1
2012-10-12,8044.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.758313677241961,0.08,52.5,0
2012-10-13,3064.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.70147882359555,0.19,57.0,0
2012-10-14,2792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.64485150018159,0.65,60.0,0
2012-10-15,9092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588443521970554,0.31,57.5,0
2012-10-16,12144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53226702161101,0.0,54.0,1
2012-10-17,12972.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.476334459915442,0.0,50.5,1
2012-10-18,11692.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.420658635843873,0.82,54.0,0
2012-10-19,7908.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.365252695942027,0.19,54.0,0
2012-10-20,4272.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.310130143190996,0.02,47.5,0
2012-10-21,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.255304845221401,0.25,46.5,0
2012-10-22,8516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200791041843253,0.35,42.0,0
2012-10-23,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.146603351840627,0.0,47.0,1
2012-10-24,9716.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.092756778978623,0.28,48.0,0
2012-10-25,10852.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.039266717165974,0.0,48.5,1
2012-10-26,8292.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.986148954718034,0.06,48.5,0
2012-10-27,2124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.933419677659106,0.91,53.5,0
2012-10-28,4248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.881095472004354,0.24,54.0,0
2012-10-29,8868.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.829193324959157,0.43,55.0,0
2012-10-30,6940.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77773062497099,1.36,56.5,0
2012-10-31,6840.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.72672516057111,0.57,56.0,0
2012-11-01,8364.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.676195117938612,0.38,55.0,0
2012-11-02,9912.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.626159077122228,0.22,55.0,0
2012-11-03,3808.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.57663600685421,0.02,56.0,0
2012-11-04,4044.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.527645257889912,0.32,59.5,0
2012-11-05,11240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479206554809723,0.03,52.5,0
2012-11-06,9972.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.431339986219832,0.01,49.5,0
2012-11-07,10876.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.384065993290541,0.0,46.5,1
2012-11-08,10764.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.3374053565747,0.0,42.0,1
2012-11-09,9624.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.29137918105015,0.0,41.0,1
2012-11-10,5076.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.24600887933607,0.0,38.5,1
2012-11-11,2512.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.201316153036755,0.6,41.0,0
2012-11-12,6524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.157322972171778,0.14,49.0,0
2012-11-13,8348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114051552659358,0.21,49.0,0
2012-11-14,10400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.071524331824882,0.03,46.5,0
2012-11-15,10080.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.02976394191711,0.0,43.0,1
2012-11-16,8024.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.988793181621284,0.22,42.5,0
2012-11-17,2560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.94863498557045,0.24,48.5,0
2012-11-18,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.909312391865862,0.31,46.5,0
2012-11-19,3868.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870848507629203,2.13,51.5,0
2012-11-20,6964.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833266472622975,0.15,48.5,0
2012-11-21,5480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.79658942098724,0.44,43.0,0
2012-11-22,2216.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.760840441156533,0.0,42.5,1
2012-11-23,1420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.72604253403466,1.26,46.0,0
2012-11-24,3380.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.692218569520314,0.0,43.5,1
2012-11-25,4072.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.659391241493369,0.0,40.5,1
2012-11-26,9432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627583021386046,0.0,42.0,1
2012-11-27,10188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596816110481127,0.0,42.5,1
2012-11-28,8136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.567112391094424,0.11,42.5,0
2012-11-29,7376.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.538493376814946,0.06,50.5,0
2012-11-30,6360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.51098016199257,1.4,52.5,0
2012-12-01,2536.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4845933706766,0.16,51.5,0
2012-12-02,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.459353105224467,0.77,46.0,0
2012-12-03,7472.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.435278894811189,0.51,47.0,0
2012-12-04,8044.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412389644083493,0.56,49.0,0
2012-12-05,9200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.390703582211902,0.06,44.0,0
2012-12-06,7516.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.37023821260269,0.06,44.0,0
2012-12-07,7264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.351010263538868,0.04,42.0,0
2012-12-08,3496.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.333035640022796,0.0,41.0,1
2012-12-09,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.316329377096086,0.06,40.5,0
2012-12-10,8648.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30090559491151,0.02,43.5,0
2012-12-11,7780.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286777455828735,0.12,44.0,0
2012-12-12,7392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.273957123800512,0.32,42.0,0
2012-12-13,8052.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.262455726306964,0.09,41.5,0
2012-12-14,6836.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.25228331908493,0.31,38.5,0
2012-12-15,1852.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.243448853885658,0.21,36.5,0
2012-12-16,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.235960149477137,0.89,41.0,0
2012-12-17,5968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229823866089095,0.08,41.0,0
2012-12-18,6808.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225045483477224,0.13,36.0,0
2012-12-19,4080.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.221629282759691,0.54,41.0,0
2012-12-20,4308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.219578332154153,0.52,39.0,0
2012-12-21,4928.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.218894476716432,0.07,38.0,0
2012-12-22,1972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.219578332154157,0.13,43.0,0
2012-12-23,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.221629282759691,0.26,41.5,0
2012-12-24,2296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22504548347722,0.01,39.5,0
2012-12-25,392.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.229823866089097,0.53,39.5,0
2012-12-26,3380.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.235960149477135,0.18,41.0,0
2012-12-27,4592.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.243448853885663,0.16,42.0,0
2012-12-28,5028.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.252283319084928,0.0,43.0,1
2012-12-29,1948.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.26245572630695,0.06,39.5,0
2012-12-30,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.273957123800518,0.0,36.0,1
2012-12-31,3944.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286777455828732,0.0,34.0,1
2013-01-01,2712.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.300905594911505,0.0,34.0,1
2013-01-02,7340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.316329377096082,0.0,36.5,1
2013-01-03,7212.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.33303564002279,0.16,36.5,0
2013-01-04,6848.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.35101026353886,0.1,43.0,0
2013-01-05,2876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.370238212602683,0.12,42.0,0
2013-01-06,2824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.390703582211897,0.08,41.0,0
2013-01-07,7572.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412389644083486,0.09,45.0,0
2013-01-08,6312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.435278894811182,0.64,47.5,0
2013-01-09,5388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.459353105224459,1.51,42.5,0
2013-01-10,7240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.484593370676592,0.01,34.5,0
2013-01-11,6280.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.51098016199256,0.0,32.0,1
2013-01-12,2708.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.53849337681494,0.0,31.0,1
2013-01-13,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.567112391094412,0.0,30.0,1
2013-01-14,7476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596816110481118,0.0,33.0,1
2013-01-15,8264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627583021386013,0.0,37.5,1
2013-01-16,7800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.659391241493358,0.0,34.0,1
2013-01-17,7108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.692218569520302,0.0,33.0,1
2013-01-18,6340.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.726042534034645,0.0,34.0,1
2013-01-19,3040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.760840441156525,0.0,32.5,1
2013-01-20,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.796589420987198,0.0,34.5,1
2013-01-21,5104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.833266472622963,0.0,32.5,1
2013-01-22,7860.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870848507629189,0.0,33.5,1
2013-01-23,7068.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.909312391865846,0.2,40.5,0
2013-01-24,7820.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.948634985570434,0.23,39.5,0
2013-01-25,7444.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.988793181621272,0.12,44.0,0
2013-01-26,2176.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.029763941917096,0.09,43.0,0
2013-01-27,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.071524331824866,0.07,40.5,0
2013-01-28,6832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114051552659342,0.31,40.5,0
2013-01-29,7156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.157322972171762,0.17,44.0,0
2013-01-30,7040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.20131615303674,0.14,46.0,0
2013-01-31,7684.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.246008879336056,0.12,47.0,0
2013-02-01,8432.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.291379181050097,0.01,47.0,0
2013-02-02,4532.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.337405356574687,0.0,40.0,1
2013-02-03,3472.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.384065993290525,0.09,42.5,0
2013-02-04,9152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.431339986219816,0.0,47.5,1
2013-02-05,8048.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479206554809748,0.13,47.0,0
2013-02-06,7980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.527645257889857,0.04,47.0,0
2013-02-07,8748.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.576636006854194,0.05,43.5,0
2013-02-08,8644.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.626159077122253,0.0,41.0,1
2013-02-09,4456.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.676195117938592,0.01,43.5,0
2013-02-10,5248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.726725160571135,0.0,41.5,1
2013-02-11,8580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777730624970928,0.01,43.5,0
2013-02-12,8420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.829193324959094,0.04,48.5,0
2013-02-13,8264.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.88109547200438,0.09,47.0,0
2013-02-14,7536.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.93341967765909,0.04,45.5,0
2013-02-15,9216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.98614895471806,0.0,48.5,1
2013-02-16,4068.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.039266717165956,0.0,45.5,1
2013-02-17,3476.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.09275677897856,0.0,44.5,1
2013-02-18,5924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.146603351840652,0.0,42.5,1
2013-02-19,10344.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200791041843237,0.0,43.0,1
2013-02-20,8868.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.255304845221428,0.06,40.0,0
2013-02-21,7564.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.310130143190976,0.02,41.5,0
2013-02-22,5440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.365252695941964,0.37,42.5,0
2013-02-23,4504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.420658635843855,0.01,44.5,0
2013-02-24,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.476334459915424,0.0,44.5,1
2013-02-25,8344.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.532267021610993,0.09,44.5,0
2013-02-26,9988.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588443521970532,0.02,43.5,0
2013-02-27,9336.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.64485150018157,0.18,45.0,0
2013-02-28,7036.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.701478823595531,0.32,48.5,0
2013-03-01,7380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.758313677241942,0.16,55.5,0
2013-03-02,4932.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.815344552878958,0.03,49.0,0
2013-03-03,6760.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.872560237618165,0.0,44.0,1
2013-03-04,11164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.929949802159388,0.0,44.0,1
2013-03-05,9592.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.987502588667507,0.0,46.0,1
2013-03-06,8164.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.045208198323808,0.47,43.0,0
2013-03-07,8600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.103056478579854,0.29,47.5,0
2013-03-08,10956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.161037510141533,0.0,44.5,1
2013-03-09,9720.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.219141593709253,0.0,44.5,1
2013-03-10,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.27735923649673,0.03,42.5,0
2013-03-11,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.335681138551918,0.05,47.0,0
2013-03-12,7920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.394098178899393,0.08,52.5,0
2013-03-13,7576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.452601401523761,0.09,51.0,0
2013-03-14,8808.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.511182001212395,0.11,51.0,0
2013-03-15,9420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.569831309272743,0.0,53.0,1
2013-03-16,4252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.62854077914117,0.17,45.5,0
2013-03-17,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.687301971896467,0.0,43.5,1
2013-03-18,9524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.746106541692017,0.0,46.0,1
2013-03-19,9248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.804946221119806,0.46,45.0,0
2013-03-20,6028.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.863812806517062,0.39,46.0,0
2013-03-21,7696.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.922698143228446,0.32,43.0,0
2013-03-22,7448.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.9815941108332,0.0,41.0,1
2013-03-23,7008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.040492608349336,0.0,42.0,1
2013-03-24,5540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.099385539423954,0.0,43.5,1
2013-03-25,12636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.158264797520431,0.0,51.0,1
2013-03-26,12060.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217122251113047,0.0,52.5,1
2013-03-27,10468.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.275949728898095,0.01,50.5,0
2013-03-28,10824.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.334739005033352,0.08,54.0,0
2013-03-29,12828.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.393481784415401,0.0,55.5,1
2013-03-30,9988.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.452169688006375,0.0,55.0,1
2013-03-31,9452.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.510794238222273,0.0,56.5,1
2013-04-01,12992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569346844393891,0.0,55.0,1
2013-04-02,13148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.627818788314553,0.0,52.5,1
2013-04-03,13944.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.686201209888113,0.0,54.0,1
2013-04-04,8028.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.744485092890995,0.33,54.0,0
2013-04-05,7368.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.802661250865867,0.73,53.5,0
2013-04-06,3156.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.86072031316273,0.5,49.5,0
2013-04-07,2308.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.918652711145546,1.54,44.0,0
2013-04-08,10756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.976448664585373,0.03,49.5,0
2013-04-09,11600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.034098168259009,0.0,48.5,1
2013-04-10,8452.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.091590978777933,0.37,53.5,0
2013-04-11,9996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.14891660167072,0.06,49.0,0
2013-04-12,8180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.20606427874478,0.38,43.0,0
2013-04-13,3384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.263022975756526,0.37,44.5,0
2013-04-14,5856.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.319781370418637,0.23,47.5,0
2013-04-15,10748.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.376327840776835,0.0,48.5,1
2013-04-16,12304.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.432650453990542,0.01,47.5,0
2013-04-17,11756.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.488736955552374,0.0,49.0,1
2013-04-18,7888.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.544574758986144,0.21,48.5,0
2013-04-19,5540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.600150936062697,0.81,52.5,0
2013-04-20,4128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.65545220757687,0.0,52.0,1
2013-04-21,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.710464934731004,0.13,49.0,0
2013-04-22,14532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.765175111171228,0.0,51.0,1
2013-04-23,15768.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.819568355727455,0.0,51.5,1
2013-04-24,17800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.87362990590745,0.0,56.5,1
2013-04-25,16664.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.927344612200265,0.0,57.5,1
2013-04-26,13828.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.980696933243904,0.0,58.0,1
2013-04-27,4856.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.03367093191569,0.0,54.0,1
2013-04-28,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.086250272405461,0.04,54.0,0
2013-04-29,10772.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.138418218331958,0.15,50.5,0
2013-04-30,13608.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.19015763196657,0.0,47.5,1
2013-05-01,20068.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.241450974627428,0.0,51.5,1
2013-05-02,19508.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.292280308309223,0.0,56.5,1
2013-05-03,18080.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.342627298614868,0.0,60.0,1
2013-05-04,11648.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.392473219053691,0.0,64.5,1
2013-05-05,12012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.441798956773154,0.0,68.5,1
2013-05-06,20264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.490585019788144,0.0,70.5,1
2013-05-07,20412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.538811545772194,0.0,60.5,1
2013-05-08,19888.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.586458312473377,0.0,59.5,1
2013-05-09,18652.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.633504749813882,0.0,61.5,1
2013-05-10,19464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.67992995373172,0.0,64.0,1
2013-05-11,9924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.72571270181708,0.0,67.5,1
2013-05-12,5052.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.770831470793064,0.26,64.0,0
2013-05-13,13468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.815264455885318,0.13,57.5,0
2013-05-14,18300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.858989592117956,0.0,55.5,1
